section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,263,1788548769110285846,1788548769580785846,470,843.638,429.152,2.097291980700421,10.013492747128572
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,264,1788548769780913846,1788548770071160846,290,876.018,448.246,4.164432930701049,8.796036412113974
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,265,1788548770096285846,1788548770316409846,220,898.815,473.64,5.608624891227094,7.179637416878204
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,266,1788548770336421846,1788548770646784846,310,911.722,455.772,6.4432286327973936,8.30774318736014
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,267,1788548770701784846,1788548770942034846,240,763.095,426.103,-3.068511906910209,10.202343900183006
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,268,1788548770987040846,1788548771227284846,240,660.135,356.929,-9.762900026689442,14.51232589772102
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,269,1788548771287415846,1788548771517534846,230,847.521,420.586,2.349052211548868,10.556219213271156
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,270,1788548771547659846,1788548771892909846,345,792.555,407.911,-1.181598300824888,11.361419891135386
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,271,1788548771922913846,1788548772158159846,235,820.468,456.925,0.608873235653527,8.252673443442582
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,272,1788548772188159846,1788548772788787846,601,825.718,515.017,0.9395430869286098,4.562703223667518
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,273,1788548772818783846,1788548774075033846,1256,852.582,530.962,2.647224928942332,3.5484431932956246
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,274,1788548774135033846,1788548775241032846,1106,858.613,372.073,3.084576209071741,13.628321761849872
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,275,1788548775361157846,1788548776437167846,1076,877.522,314.526,4.357675044534637,17.262417733442675
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,276,1788548776472282846,1788548776862656846,390,891.878,385.754,5.223395071027888,12.749826960180968
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,277,1788548777117782846,1788548777273031846,155,891.239,440.223,5.142894338904847,9.300233630689503
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,278,1788548777513156846,1788548777713406846,200,903.608,537.232,5.890116664181141,3.1456530214495535
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,279,1788548777728406846,1788548778674281846,946,922.743,533.507,7.10700621938443,3.3791495351539855
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,280,1788548778699281846,1788548780120655846,1421,927.614,577.666,7.4078253260518885,0.5805965522304017
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,281,1788548780190780846,1788548781341779846,1151,929.238,430.42,7.584192981062813,9.904725714866217
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,282,1788548781386904846,1788548782047532846,661,975.532,364.977,10.653403092065538,14.000244097442952
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,283,1788548782092529846,1788548784780028846,2687,962.602,485.888,9.666403577152495,6.381436974207043
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,284,1788548784800028846,1788548786231402846,1431,977.421,464.352,10.629756817667317,7.73391824795711
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,285,1788548786286402846,1788548786426536846,140,818.586,414.067,0.49180705806037955,10.972337712825707
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,286,1788548786461652846,1788548786857027846,395,751.475,421.643,-3.8155344730809615,10.481825541109561
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,287,1788548787017152846,1788548787382529846,365,763.879,422.309,-3.019620941699942,10.443107132827185
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,288,1788548787437527846,1788548787852901846,415,656.893,455.696,-9.836755837036401,8.282348716340636
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,289,1788548787903030846,1788548790795660846,2893,836.716,455.305,1.6480494878217162,8.354643936497865
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,290,1788548791081025846,1788548791466275846,385,812.561,474.467,0.10288601041882879,7.138873394696771
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,291,1788548791501399846,1788548791891774846,390,871.557,507.493,3.8589278154533138,5.037192752836233
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,292,1788548791931774846,1788548792101899846,170,812.877,434.264,0.1242766845375959,9.69105806160875
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,293,1788548792147024846,1788548792372149846,225,709.687,423.831,-6.492844045540761,10.326006012400883
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,294,1788548792417274846,1788548793463152846,1046,823.17,416.623,0.7860976011859664,10.810061018348355
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,295,1788548793508273846,1788548793658402846,150,727.373,437.374,-5.351173549458536,9.476550115695659
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,296,1788548793693406846,1788548793903648846,210,764.421,405.272,-2.9912829102225484,11.523144082087596
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,297,1788548793928648846,1788548794389023846,460,718.566,402.574,-5.940481817817061,11.675575211043627
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,298,1788548794444148846,1788548794719398846,275,845.808,436.998,2.2342093738361792,9.515453533992934
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,299,1788548794769399846,1788548795039648846,270,893.08,399.963,5.289145207930052,11.849814290864439
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,300,1788548795064786846,1788548795234898846,170,852.878,383.58,2.7082785569124477,12.900927623403259
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,301,1788548795269897846,1788548796661272846,1391,843.772,454.955,2.099351719358317,8.376197324415827
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,302,1788548796701272846,1788548797271772846,570,865.919,543.723,3.4936373543694423,2.736989808231892
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,303,1788548797301772846,1788548798117646846,816,873.978,466.92,4.026069808460545,7.6119779593214
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,304,1788548798147646846,1788548799268646846,1121,885.164,366.693,4.805950405522945,13.959157226092831
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,305,1788548799293645846,1788548799704020846,410,889.732,422.58,5.057475970640043,10.418729374769033
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,306,1788548799729145846,1788548800204520846,475,897.778,471.024,5.543780746928722,7.345803053571935
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,307,1788548800229520846,1788548801150394846,921,912.149,544.817,6.4310062049009025,2.6636432377873165
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,308,1788548801165394846,1788548801425644846,260,928.596,530.493,7.479807615143402,3.5691687028172945
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,309,1788548801445769846,1788548801926150846,480,918.467,487.354,6.854488374029253,6.304736124397627
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,310,1788548802056269846,1788548802401644846,345,925.306,416.707,7.345318062449961,10.774205432078777
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,311,1788548802431644846,1788548803537643846,1106,935.757,372.089,8.071298495645987,13.58718267072393
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,312,1788548803562768846,1788548804408518846,846,949.469,450.565,8.859405548443931,8.620143582589138
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,313,1788548804443518846,1788548805094144846,651,951.872,523.033,8.961541945482626,4.036497987687333
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,314,1788548805124147846,1788548805564653846,441,966.062,471.393,9.898880050682056,7.295482896840394
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,315,1788548805584642846,1788548806380397846,796,962.951,422.406,9.753250069222641,10.39035498863231
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,316,1788548806410392846,1788548808052095846,1642,978.771,385.339,10.825148827889288,12.714435870030686
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,317,1788548808072095846,1788548808397470846,325,983.355,452.389,11.021392705919999,8.484854245044158
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,318,1788548808427470846,1788548809153220846,726,994.136,494.587,11.66540005331269,5.8182020544776565
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,319,1788548809168220846,1788548809488470846,320,1001.373,459.384,12.162435031897482,8.032097985150305
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,320,1788548809513474846,1788548810154095846,641,1000.107,415.206,12.144971678834992,10.814082168075075
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,321,1788548810204224846,1788548810349345846,145,856.519,366.521,2.9520897586977557,13.980517544886487
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,322,1788548810384345846,1788548811315220846,931,796.414,388.971,-0.9355806107029695,12.562518872580828
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,323,1788548811360221846,1788548811715595846,355,684.797,419.725,-8.09080919687529,10.571311381624003
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,324,1788548811915720846,1788548816334971846,4419,851.818,448.236,2.6158490738868436,8.801541031124003
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,325,1788548816530095846,1788548819733097846,3203,867.609,439.326,3.630103557153568,9.363760301322898
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,326,1788548819773219846,1788548820043470846,270,852.679,383.951,2.695215241404821,12.877472047350372
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,327,1788548820078469846,1788548820263594846,185,903.378,384.401,5.966419561986835,12.829762591897286
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,328,1788548820298719846,1788548820403719846,105,880.224,431.496,4.442237124805698,9.856853543771313
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,329,1788548820638984846,1788548824042219846,3403,882.006,440.529,4.551511869078174,9.283737005707316
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,330,1788548824072220846,1788548824707844846,636,919.414,514.501,6.902035987893753,4.58424788774961
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,331,1788548824782844846,1788548825253344846,470,927.509,531.835,7.4103381782111075,3.4842937397701017
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,332,1788548825273352846,1788548825628729846,355,905.126,495.655,6.000571832092392,5.782168879201297
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,333,1788548825698719846,1788548826244219846,546,933.398,329.196,7.984563480341071,16.29671465926194
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,334,1788548826434469846,1788548826674719846,240,923.678,419.061,7.238577676672784,10.626174281188703
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,335,1788548826704719846,1788548827410353846,706,948.912,378.223,8.911831642323367,13.18955051007312
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,336,1788548827600603846,1788548828115973846,515,939.434,342.527,8.354748768857185,15.450190334019556
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,337,1788548828151094846,1788548828261105846,110,945.881,410.0,8.67368104037355,11.185473338554745
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,338,1788548828571469846,1788548829076975846,506,934.215,445.269,7.8892213999309515,8.962865217693404
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,339,1788548829111969846,1788548829877719846,766,950.101,518.096,8.851325200630644,4.349259471226776
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,340,1788548830037860846,1788548830398219846,360,950.783,540.715,8.885371282391588,2.918130353830227
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,341,1788548830423219846,1788548831614348846,1191,959.185,539.129,9.419221272960671,3.0169168038945813
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,342,1788548831634344846,1788548832019719846,385,968.197,470.352,10.03592887360736,7.3601917016756335
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,343,1788548832079719846,1788548833270844846,1191,974.212,396.788,10.512640988194118,11.997188918449773
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,344,1788548833305844846,1788548833671219846,365,966.06,347.47,10.07406902494002,15.112841904131459
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,345,1788548833836344846,1788548834176719846,340,993.703,440.458,11.697291318854893,9.229590440226177
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,346,1788548834196721846,1788548834947469846,751,1004.047,460.368,12.331684748209181,7.968320276305649
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,347,1788548834987469846,1788548836303719846,1316,1008.761,555.367,12.557077973963006,1.9836675382568587
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,348,1788548836343719846,1788548836829223846,486,937.453,523.55,8.045207636153632,4.007103622733129
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,349,1788548836869229846,1788548837990348846,1121,1008.247,448.664,12.614761529932954,8.701984898265472
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,350,1788548838050348846,1788548838160468846,110,854.06,404.531,2.775242469345137,11.572963501177295
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,351,1788548838410718846,1788548839101344846,691,894.693,537.869,5.323433236932813,3.106285634983063
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,352,1788548839146343846,1788548839491718846,345,762.082,510.082,-3.1107847942230964,4.873208402553191
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,353,1788548839596843846,1788548839771972846,175,854.846,421.685,2.818918869800537,10.485226960273476
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,354,1788548839811981846,1788548842509593846,2698,818.27,523.099,0.46525676368763186,4.049221807771949
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,355,1788548842554598846,1788548843545593846,991,911.723,533.157,6.4068327651512185,3.403053572729087
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,356,1788548843590593846,1788548844866722846,1276,870.355,411.485,3.8198056666579467,11.128125800651256
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,357,1788548845071968846,1788548845262093846,190,938.563,516.167,8.118924113746862,4.4743156496805465
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,358,1788548845307218846,1788548845792593846,485,872.463,409.302,3.956510439766746,11.265835771597711
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,359,1788548845822718846,1788548845992843846,170,832.906,384.829,1.4187877117672747,12.825109344477623
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,360,1788548846017843846,1788548846573343846,556,876.257,372.27,4.225330709391144,13.609984465620515
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,361,1788548846608468846,1788548846833593846,225,813.847,377.467,0.18925881095935315,13.292572299122241
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,362,1788548846868718846,1788548847699476846,831,805.805,451.357,-0.3286861213893044,8.606020821986585
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,363,1788548847729468846,1788548848084843846,355,827.286,500.156,1.0404874448424317,5.506852696978784
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,364,1788548848249968846,1788548849526102846,1276,844.212,532.29,2.114800545077259,3.4644830198494523
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,365,1788548849556218846,1788548850156718846,600,842.363,568.643,1.9949409958416653,1.1545597673153853
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,366,1788548850186843846,1788548851142730846,956,860.18,505.369,3.134956812834577,5.173417820684284
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,367,1788548851207730846,1788548852548967846,1341,1037.42,500.553,14.409227064743337,5.421333860418242
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,368,1788548852589092846,1788548852744217846,155,910.489,521.529,6.331924184813827,4.140484546610728
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,369,1788548852939342846,1788548853655092846,716,895.049,354.461,5.457925828040712,14.727974595662694
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,370,1788548853695092846,1788548854095467846,400,847.174,281.581,2.3930119258621283,19.357742576183174
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,371,1788548854120467846,1788548854355717846,235,807.38,254.0,-0.22991280519029852,21.106545146864363
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,372,1788548854405717846,1788548854660981846,255,931.142,316.174,7.859937082102597,17.120473677424194
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,373,1788548854731099846,1788548855096467846,365,877.554,524.8,4.236558709586985,3.9376569057326916
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,374,1788548855126467846,1788548856367594846,1241,923.585,516.018,7.166712429318777,4.487236988924104
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,375,1788548856582842846,1788548857528717846,946,966.169,464.849,9.911762545753746,7.708743908143761
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,376,1788548857924092846,1788548858369467846,445,165.855,767.912,-41.33122666527579,-10.468092511836002
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,377,1788548858564717846,1788548859065092846,500,1003.899,520.052,12.2662546315704,4.2094310033338775
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,378,1788548859105217846,1788548859915967846,811,936.216,492.827,7.981826327916988,5.952548554732359
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,379,1788548859975967846,1788548860196217846,220,1034.698,416.706,14.358109657764205,10.685872916492617
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,380,1788548860396342846,1788548860616592846,220,1609.691,492.75,51.324334892892516,5.341333209463459
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,381,1788548860786721846,1788548860971967846,185,1012.571,423.201,12.929915342161214,10.29980869528153
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,382,1788548860996967846,1788548861592467846,596,1047.126,424.235,15.138644099472987,10.200781436303668
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,383,1788548861647592846,1788548861922842846,275,882.378,495.008,4.551724392514652,5.8280043028651285
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,384,1788548861957847846,1788548863449217846,1491,814.252,480.898,0.2106095886718977,6.730443005466976
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,385,1788548863504341846,1788548864365091846,861,887.669,411.221,4.93275375061768,11.13904240456369
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,386,1788548864550341846,1788548864795591846,245,688.588,469.304,-7.8062929135270505,7.438953480320425
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,387,1788548864860591846,1788548865170841846,310,864.575,290.436,3.531729643398543,18.791589394508737
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,388,1788548865210971846,1788548865931591846,721,790.532,254.999,-1.3479566372735452,21.04066639683342
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,389,1788548866126841846,1788548869374841846,3248,867.658,442.273,3.631927131320245,9.176856011375165
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,390,1788548869414841846,1788548869564966846,150,774.946,405.509,-2.3144139903487666,11.510699297472636
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,391,1788548869605091846,1788548873583840846,3979,859.428,424.588,3.1118426957604237,10.300240082330047
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,392,1788548873613840846,1788548875150215846,1536,879.035,486.454,4.341592068177461,6.371480869520316
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,393,1788548875170340846,1788548875585715846,415,883.141,433.293,4.6282500756558225,9.742067644128781
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,394,1788548875620715846,1788548876821840846,1201,888.129,358.88,5.005006315226306,14.452118765580625
